distance_metric,k,split,class,precision,recall,f1,support
cosine,4,test,100192430,0.8854166666666666,0.9444444444444444,0.9139784946236558,90
cosine,4,test,100610443,0.9393939393939394,0.96875,0.9538461538461539,64
cosine,4,test,100610883,0.8695652173913043,0.6557377049180327,0.7476635514018691,61
cosine,4,test,300000007,0.8846153846153846,0.9078947368421053,0.8961038961038961,76
cosine,4,test,300000018,0.9615384615384616,0.78125,0.8620689655172413,64
cosine,4,test,300000034,0.8472222222222222,0.953125,0.8970588235294118,128
cosine,4,test,300000080,0.8041958041958042,0.8984375,0.8487084870848708,128
cosine,4,test,300000082,0.8533333333333334,0.9846153846153847,0.9142857142857143,65
cosine,4,test,700018215,0.8888888888888888,0.6666666666666666,0.761904761904762,60
cosine,5,train,100180860,1.0,1.0,1.0,567
cosine,5,train,100192430,1.0,1.0,1.0,810
cosine,5,train,100610443,1.0,1.0,1.0,576
cosine,5,train,100610883,1.0,1.0,1.0,549
cosine,5,train,300000007,1.0,1.0,1.0,684
cosine,5,train,300000018,1.0,1.0,1.0,576
cosine,5,train,300000034,1.0,1.0,1.0,1152
cosine,5,train,300000080,1.0,1.0,1.0,1152
cosine,5,train,300000082,1.0,1.0,1.0,585
cosine,5,train,700018215,1.0,1.0,1.0,540
cosine,5,test,100180860,0.8620689655172413,0.7936507936507936,0.8264462809917354,63
cosine,5,test,100192430,0.9052631578947369,0.9555555555555556,0.9297297297297298,90
cosine,5,test,100610443,0.9402985074626866,0.984375,0.9618320610687023,64
cosine,5,test,100610883,0.9111111111111111,0.6721311475409836,0.7735849056603773,61
cosine,5,test,300000007,0.8987341772151899,0.9342105263157895,0.9161290322580645,76
cosine,5,test,300000018,0.9807692307692307,0.796875,0.8793103448275861,64
cosine,5,test,300000034,0.8920863309352518,0.96875,0.9288389513108614,128
cosine,5,test,300000080,0.8163265306122449,0.9375,0.8727272727272728,128
cosine,5,test,300000082,0.863013698630137,0.9692307692307692,0.9130434782608695,65
cosine,5,test,700018215,0.9090909090909091,0.6666666666666666,0.7692307692307692,60
cosine,6,train,100180860,1.0,1.0,1.0,567
cosine,6,train,100192430,1.0,1.0,1.0,810
cosine,6,train,100610443,1.0,1.0,1.0,576
cosine,6,train,100610883,1.0,1.0,1.0,549
cosine,6,train,300000007,1.0,1.0,1.0,684
cosine,6,train,300000018,1.0,1.0,1.0,576
cosine,6,train,300000034,1.0,1.0,1.0,1152
cosine,6,train,300000080,1.0,1.0,1.0,1152
cosine,6,train,300000082,1.0,1.0,1.0,585
cosine,6,train,700018215,1.0,1.0,1.0,540
cosine,6,test,100180860,0.8947368421052632,0.8095238095238095,0.8500000000000001,63
cosine,6,test,100192430,0.8865979381443299,0.9555555555555556,0.9197860962566844,90
cosine,6,test,100610443,0.9264705882352942,0.984375,0.9545454545454545,64
cosine,6,test,100610883,0.8837209302325582,0.6229508196721312,0.7307692307692308,61
cosine,6,test,300000007,0.8888888888888888,0.9473684210526315,0.9171974522292994,76
cosine,6,test,300000018,0.9636363636363636,0.828125,0.8907563025210083,64
cosine,6,test,300000034,0.8848920863309353,0.9609375,0.9213483146067416,128
cosine,6,test,300000080,0.8380281690140845,0.9296875,0.8814814814814814,128
cosine,6,test,300000082,0.9,0.9692307692307692,0.9333333333333333,65
cosine,6,test,700018215,0.8723404255319149,0.6833333333333333,0.766355140186916,60
cosine,7,train,100180860,1.0,1.0,1.0,567
